ID,Supersection,carbon_metric_tons
2213,Southern Cascades,35.01281720972383
2214,Southern Cascades,35.01281720972383
2215,Southern Cascades,35.01281720972383
2216,Southern Cascades,35.01281720972383
2217,Southern Cascades,21.87393002815114
2218,Southern Cascades,35.01281720972383
2219,Sierra Nevada,39.84342328433063
2220,Sierra Nevada,39.84342328433063
2221,Sierra Nevada,39.84342328433063
2222,Sierra Nevada,39.84342328433063
2223,Sierra Nevada,39.84342328433063
2224,Sierra Nevada,39.84342328433063
2225,Sierra Nevada,21.083961686047175
2226,Sierra Nevada,33.94136665160335
2227,Sierra Nevada,39.84342328433063
2228,Sierra Nevada,39.84342328433063
2229,Southern Cascades,21.87393002815114
2230,Southern Cascades,19.640227694259668
2231,Southern Cascades,35.01281720972383
2232,Southern Cascades,35.01281720972383
2233,Southern Cascades,35.01281720972383
2234,Southern Cascades,35.01281720972383
2235,Southern Cascades,35.01281720972383
2236,Southern Cascades,35.01281720972383
2237,Southern Cascades,21.87393002815114
2238,Southern Cascades,35.01281720972383
2239,Southern Cascades,35.01281720972383
2240,Southern Cascades,35.01281720972383
2241,Southern Cascades,19.640227694259668
2242,Southern Cascades,35.01281720972383
2243,Southern Cascades,19.640227694259668
2244,Southern Cascades,35.01281720972383
2245,Southern Cascades,35.01281720972383
2246,Southern Cascades,19.640227694259668
2247,Southern Cascades,35.01281720972383
2248,Southern Cascades,35.01281720972383
2249,Southern Cascades,35.01281720972383
2250,Southern Cascades,35.01281720972383
2251,Southern Cascades,35.01281720972383
2252,Southern Cascades,35.01281720972383
2253,Southern Cascades,35.01281720972383
2254,Southern Cascades,35.01281720972383
2255,Southern Cascades,35.01281720972383
2256,Northern California Coast,51.139050423697704
2257,Southern Cascades,35.01281720972383
2258,Northern California Coast,51.139050423697704
2259,Northern California Coast,51.139050423697704
2260,California Central Valley Basin,12.094675776424985
2261,Southern Cascades,35.01281720972383
2262,Southern Cascades,19.640227694259668
2263,Southern Cascades,35.01281720972383
2264,Southern Cascades,35.01281720972383
2265,California Central Valley Basin,12.094675776424985
2266,Southern Cascades,35.01281720972383
2267,Southern Cascades,35.01281720972383
2268,Southern Cascades,35.01281720972383
2269,Southern Cascades,35.01281720972383
2270,Southern Cascades,35.01281720972383
2271,Southern Cascades,35.01281720972383
2272,Southern Cascades,35.01281720972383
2273,Southern Cascades,35.01281720972383
2274,Southern Cascades,35.01281720972383
2275,Southern Cascades,35.01281720972383
2276,Southern Cascades,35.01281720972383
2277,Southern Cascades,35.01281720972383
2278,Southern Cascades,35.01281720972383
2279,Southern Cascades,19.640227694259668
2280,Southern Cascades,35.01281720972383
2281,Southern Cascades,35.01281720972383
2282,Southern Cascades,35.01281720972383
2283,Sierra Nevada,39.84342328433063
2284,Sierra Nevada,39.84342328433063
2285,Sierra Nevada,33.94136665160335
2286,Sierra Nevada,39.84342328433063
2287,Sierra Nevada,39.84342328433063
2288,Sierra Nevada,39.84342328433063
2289,Sierra Nevada,39.84342328433063
