biosum_cond_id,ID,biosum_plot_id,lat,lon,elev
1201406060407100986480001,1732,120140606040710098648000,34.28472,-116.948489,7900
1201406060407700640620001,1733,120140606040770064062000,38.156239,-121.2135,100
1201406060407900932770002,1734,120140606040790093277000,35.221538,-120.789423,1300
1201406060408100542830001,1735,120140606040810054283000,37.230859,-122.168423,1300
1201406060408100870140001,1736,120140606040810087014000,37.262526,-122.311776,100
1201406060408500744280001,1737,120140606040850074428000,37.166489,-121.704703,500
1201406060408700752320001,1738,120140606040870075232000,37.118627,-122.048752,1100
1201406060408700998200001,1739,120140606040870099820000,37.087393,-121.85502,1900
1201406060408900553050002,1740,120140606040890055305000,40.913765,-121.545049,3300
1201406060408900610810001,1741,120140606040890061081000,41.077216,-121.573221,4700
1201406060408900642730001,1742,120140606040890064273000,40.523958,-121.660287,4700
1201406060408900648840002,1743,120140606040890064884000,41.184362,-122.208001,3100
1201406060408900669330001,1744,120140606040890066933000,40.778606,-122.641454,3700
1201406060408900681090001,1745,120140606040890068109000,40.999877,-121.715988,3300
1201406060408900717630001,1746,120140606040890071763000,41.001186,-122.036968,3300
1201406060408900720200001,1747,120140606040890072020000,40.719435,-121.844476,4500
1201406060408900768700002,1748,120140606040890076870000,40.856702,-121.688933,3500
1201406060408900776390001,1749,120140606040890077639000,41.036536,-121.876845,2300
1201406060408900799350001,1750,120140606040890079935000,41.014131,-122.175425,2500
1201406060408900839450001,1751,120140606040890083945000,40.865324,-121.872235,3700
1201406060408900851510001,1752,120140606040890085151000,41.091081,-122.287851,3500
1201406060408900876510001,1753,120140606040890087651000,41.000745,-122.550906,4700
1201406060408900877420002,1754,120140606040890087742000,40.694695,-121.677973,5300
1201406060408900925230001,1755,120140606040890092523000,40.593322,-121.526143,5300
1201406060408900960490001,1756,120140606040890096049000,40.741512,-121.524105,5500
1201406060408900978110001,1757,120140606040890097811000,40.976029,-122.36212,3100
1201406060408900999870001,1758,120140606040890099987000,40.717733,-121.38953,5100
1201406060409100500950001,1759,120140606040910050095000,39.541312,-120.135066,6300
1201406060409100796830001,1760,120140606040910079683000,39.525913,-120.489283,7100
1201406060409100915130001,1761,120140606040910091513000,39.500177,-120.77704,5700
1201406060409100963530001,1762,120140606040910096353000,39.450873,-120.907965,4100
1201406060409100986910001,1763,120140606040910098691000,39.69338,-120.439437,5100
1201406060409300502870001,1764,120140606040930050287000,41.393998,-123.529155,1700
1201406060409300520950001,1765,120140606040930052095000,41.378681,-121.936727,4300
1201406060409300527850001,1766,120140606040930052785000,41.535979,-123.60141,2500
1201406060409300534730001,1767,120140606040930053473000,41.294595,-122.420688,5100
1201406060409300585360001,1768,120140606040930058536000,41.318275,-122.440516,6700
1201406060409300616420001,1769,120140606040930061642000,41.297256,-122.089405,3900
1201406060409300619720001,1770,120140606040930061972000,41.448108,-122.909705,3500
1201406060409300639100001,1771,120140606040930063910000,41.231472,-123.040703,5300
1201406060409300654700001,1772,120140606040930065470000,41.286486,-122.723522,4900
1201406060409300673090001,1773,120140606040930067309000,41.254999,-123.201888,3900
1201406060409300678800001,1774,120140606040930067880000,41.548056,-123.404485,4700
1201406060409300681050001,1775,120140606040930068105000,41.807938,-122.153137,6900
1201406060409300694530001,1776,120140606040930069453000,41.346667,-121.765234,4500
1201406060409300714190001,1777,120140606040930071419000,41.95258,-122.671608,3500
1201406060409300733030001,1778,120140606040930073303000,41.192159,-123.336402,3300
1201406060409300742420001,1779,120140606040930074242000,41.564246,-121.636061,7100
1201406060409300745480001,1780,120140606040930074548000,41.751395,-122.80829,4300
1201406060409300805830001,1781,120140606040930080583000,41.307534,-122.908695,5300
1201406060409300813660001,1782,120140606040930081366000,41.48499,-122.102114,6100
1201406060409300828280001,1783,120140606040930082828000,41.192901,-121.747236,4300
1201406060409300843120002,1784,120140606040930084312000,41.682129,-123.40484,2300
1201406060409300846500001,1785,120140606040930084650000,41.937824,-123.005144,6300
1201406060409300863940001,1786,120140606040930086394000,41.890222,-123.339719,2100
1201406060409300872020001,1787,120140606040930087202000,41.83635,-122.314487,4500
1201406060409300884330002,1788,120140606040930088433000,41.661224,-122.624666,3100
1201406060409300896830001,1789,120140606040930089683000,41.739836,-123.267961,3500
1201406060409300901370001,1790,120140606040930090137000,41.690048,-123.609773,4100
1201406060409300912150001,1791,120140606040930091215000,41.500351,-121.792524,5700
1201406060409300949630002,1792,120140606040930094963000,41.683187,-121.98046,4500
1201406060409300951700001,1793,120140606040930095170000,41.529729,-121.505475,5700
1201406060409300970060001,1794,120140606040930097006000,41.894257,-123.143726,2500
1201406060409300978220001,1795,120140606040930097822000,41.849076,-123.474396,4100
1201406060409700553480001,1796,120140606040970055348000,38.669535,-123.128432,1900
1201406060409700626530001,1797,120140606040970062653000,38.648632,-122.664556,900
1201406060409700687110001,1798,120140606040970068711000,38.212321,-122.464595,300
1201406060409700718130001,1799,120140606040970071813000,38.742418,-123.277828,900
1201406060409700821550001,1800,120140606040970082155000,38.459459,-122.952511,700
1201406060409700841890001,1801,120140606040970084189000,38.647604,-122.979598,900
1201406060409700925250002,1802,120140606040970092525000,38.838648,-122.846087,1500
1201406060410100812860001,1803,120140606041010081286000,39.2099,-121.791069,1100
1201406060410300565600001,1804,120140606041030056560000,40.377888,-121.635572,5900
1201406060410300579680001,1805,120140606041030057968000,40.252828,-121.46542,4900
1201406060410300715530001,1806,120140606041030071553000,40.263928,-122.888335,3900
1201406060410300761470001,1807,120140606041030076147000,39.820171,-122.681802,3700
1201406060410300832600001,1808,120140606041030083260000,40.247131,-121.781533,2300
1201406060410300954490001,1809,120140606041030095449000,39.924918,-122.862154,4100
1201406060410500535150001,1810,120140606041050053515000,40.412223,-123.39761,3500
1201406060410500581570001,1811,120140606041050058157000,40.7637,-123.457104,3100
1201406060410500613340001,1812,120140606041050061334000,41.153933,-122.558382,5300
1201406060410500631180001,1813,120140606041050063118000,40.267063,-123.359711,3100
1201406060410500683940001,1814,120140606041050068394000,40.741662,-123.507314,3700
1201406060410500730250001,1815,120140606041050073025000,40.913986,-123.472841,3700
1201406060410500742010001,1816,120140606041050074201000,40.410651,-123.20015,3500
1201406060410500782650001,1817,120140606041050078265000,40.452983,-123.071163,3900
1201406060410500824100001,1818,120140606041050082410000,40.585162,-123.402143,2900
1201406060410500901970002,1819,120140606041050090197000,40.615451,-123.085651,4100
1201406060410500934740001,1820,120140606041050093474000,40.558027,-123.276279,3500
1201406060410500947150001,1821,120140606041050094715000,40.309201,-123.063079,5100
1201406060410500951790001,1822,120140606041050095179000,40.254869,-123.196691,3300
1201406060410500954710001,1823,120140606041050095471000,40.552077,-122.897189,3700
1201406060410500974400001,1824,120140606041050097440000,41.091467,-122.687157,3100
1201406060410700963990001,1825,120140606041070096399000,36.058987,-118.343685,8700
1201406060410900536360001,1826,120140606041090053636000,37.922558,-120.274364,2300
1201406060410900637570001,1827,120140606041090063757000,38.217905,-120.294529,3900
1201406060410900738200001,1828,120140606041090073820000,38.41153,-120.024253,7100
1201406060410900746920001,1829,120140606041090074692000,38.201408,-120.139683,4300
1201406060410900766740001,1830,120140606041090076674000,38.053297,-120.149108,4300
1201406060410900810940001,1831,120140606041090081094000,38.355098,-120.184306,4900
1201406060410900834010001,1832,120140606041090083401000,38.267922,-120.178833,5500
1201406060410900979830001,1833,120140606041090097983000,38.25652,-120.016447,5100
1201406060411100932860001,1834,120140606041110093286000,34.505198,-119.288776,1700
1201406060411500514650001,1835,120140606041150051465000,39.491468,-121.065042,2900
1201506020501500764470001,1836,120150602050150076447000,41.979748,-123.75349,2300
1201506060402900896100001,1837,120150606040290089610000,35.06468,-118.56764,7100
1201506060410500846580001,1838,120150606041050084658000,40.192719,-123.518434,1300
1201506060500100824390001,1839,120150606050010082439000,37.543532,-121.889528,700
1201506060500700515520001,1840,120150606050070051552000,40.147311,-121.411752,6900
1201506060500700538850001,1841,120150606050070053885000,39.503148,-121.333387,2500
1201506060500700557480001,1842,120150606050070055748000,39.685863,-121.538399,1300
1201506060500700570380001,1843,120150606050070057038000,39.658425,-121.357566,2700
1201506060500700583720001,1844,120150606050070058372000,39.956283,-121.694144,3300
1201506060500700772570001,1845,120150606050070077257000,39.706061,-121.229552,3900
1201506060500700904640002,1846,120150606050070090464000,39.56424,-121.196732,2700
1201506060500700991780001,1847,120150606050070099178000,40.001234,-121.565701,3900
1201506060500900643640001,1848,120150606050090064364000,38.456693,-120.317458,4900
1201506060500900708750001,1849,120150606050090070875000,38.307499,-120.427291,3100
1201506060500900799450002,1850,120150606050090079945000,38.370318,-120.544875,2700
1201506060500900837280001,1851,120150606050090083728000,38.455858,-120.438708,3700
1201506060501300768430001,1852,120150606050130076843000,37.80004,-122.057086,900
1201506060501700563980001,1853,120150606050170056398000,38.614326,-120.499075,4300
1201506060501700854900001,1854,120150606050170085490000,38.887441,-120.716459,3500
1201506060501700860420001,1855,120150606050170086042000,38.938412,-120.041305,6300
1201506060501700875130001,1856,120150606050170087513000,38.60674,-120.78552,1700
1201506060501700918810003,1857,120150606050170091881000,38.779313,-120.32759,5100
1201506060501700951360001,1858,120150606050170095136000,38.597523,-120.311816,5700
1201506060501700985760001,1859,120150606050170098576000,38.935253,-120.832929,2300
1201506060501900631350001,1860,120150606050190063135000,37.088961,-119.155374,6300
1201506060501900765250001,1861,120150606050190076525000,37.231609,-119.167949,7500
1201506060501900932060001,1862,120150606050190093206000,37.187888,-119.294252,4500
1201506060502100553950001,1863,120150606050210055395000,39.713934,-122.633957,2300
1201506060502100985300001,1864,120150606050210098530000,39.74585,-122.805749,4500
1201506060502300531830001,1865,120150606050230053183000,41.103562,-123.792589,1500
1201506060502300606560001,1866,120150606050230060656000,41.224594,-123.835568,2300
1201506060502300606560002,1867,120150606050230060656000,41.224594,-123.835568,2300
1201506060502300621150001,1868,120150606050230062115000,40.609895,-123.865871,1300
1201506060502300705220001,1869,120150606050230070522000,40.304397,-123.837101,1700
1201506060502300706120001,1870,120150606050230070612000,40.560879,-124.0202,900
1201506060502300707390001,1871,120150606050230070739000,40.842013,-123.809296,2900
1201506060502300733850001,1872,120150606050230073385000,40.937563,-123.776654,3100
1201506060502300770930001,1873,120150606050230077093000,40.751923,-123.72785,2100
1201506060502300781550001,1874,120150606050230078155000,41.052561,-124.092025,500
1201506060502300783270001,1875,120150606050230078327000,41.404344,-123.824036,2700
1201506060502300805890001,1876,120150606050230080589000,40.134767,-123.777942,900
1201506060502300846670001,1877,120150606050230084667000,40.33839,-123.730514,1900
1201506060502300851700001,1878,120150606050230085170000,40.397492,-123.980975,1100
1201506060502300864550001,1879,120150606050230086455000,41.141928,-123.627384,2700
1201506060502300980160001,1880,120150606050230098016000,40.916714,-123.915778,900
1201506060502900509010001,1881,120150606050290050901000,35.431466,-118.591182,5900
1201506060502900663930001,1882,120150606050290066393000,35.620251,-118.580733,5500
1201506060502900840070001,1883,120150606050290084007000,35.785883,-118.319378,6700
1201506060502900851090001,1884,120150606050290085109000,35.774353,-118.5899,7100
1201506060502900854910001,1885,120150606050290085491000,35.457368,-118.287955,6500
1201506060503300909760001,1886,120150606050330090976000,39.531138,-122.894121,4100
1201506060503500533650002,1887,120150606050350053365000,40.35872,-120.87888,5300
1201506060503500565130001,1888,120150606050350056513000,40.383116,-121.003937,5500
1201506060503500588180001,1889,120150606050350058818000,40.650335,-121.192452,5900
1201506060503500639480001,1890,120150606050350063948000,40.339566,-120.820642,5500
1201506060503500679020001,1891,120150606050350067902000,41.018467,-120.893379,5300
1201506060503500936000001,1892,120150606050350093600000,40.684515,-120.868402,5500
1201506060503500938990001,1893,120150606050350093899000,40.493974,-121.123901,6300
1201506060503500964140001,1894,120150606050350096414000,41.027063,-121.077526,5100
1201506060503900710150001,1895,120150606050390071015000,37.22804,-119.419916,5100
1201506060503900783030002,1896,120150606050390078303000,37.33795,-119.609756,2900
1201506060503900855480001,1897,120150606050390085548000,37.50997,-119.500928,8300
1201506060503900976060001,1898,120150606050390097606000,37.530821,-119.480756,7900
1201506060504100645440002,1899,120150606050410064544000,38.08785,-122.689584,500
1201506060504300508780001,1900,120150606050430050878000,37.715017,-120.062717,2900
1201506060504500534830001,1901,120150606050450053483000,39.652744,-123.688387,1100
1201506060504500558280001,1902,120150606050450055828000,39.708197,-123.405224,1900
1201506060504500619860001,1903,120150606050450061986000,39.168888,-123.635459,500
1201506060504500627600001,1904,120150606050450062760000,39.819518,-123.710986,1900
1201506060504500690900001,1905,120150606050450069090000,39.478776,-123.527264,1500
1201506060504500745000001,1906,120150606050450074500000,38.822382,-123.438799,700
1201506060504500751290001,1907,120150606050450075129000,39.140642,-123.633297,1100
1201506060504500767230001,1908,120150606050450076723000,39.493526,-123.677487,900
1201506060504500790050001,1909,120150606050450079005000,39.175197,-123.473174,700
1201506060504500805150002,1910,120150606050450080515000,38.869761,-123.585866,900
1201506060504500832720001,1911,120150606050450083272000,39.796054,-123.555831,1900
1201506060504500862950001,1912,120150606050450086295000,39.850357,-123.125309,3100
1201506060504500935250001,1913,120150606050450093525000,39.036552,-123.327995,1700
1201506060504900519160002,1914,120150606050490051916000,41.214447,-120.269371,6100
1201506060504900536620001,1915,120150606050490053662000,41.48893,-121.428634,4500
1201506060504900537150001,1916,120150606050490053715000,41.330693,-120.923568,5300
1201506060504900537150002,1917,120150606050490053715000,41.330693,-120.923568,5300
1201506060504900607800001,1918,120150606050490060780000,41.62549,-120.97937,5100
1201506060504900624320001,1919,120150606050490062432000,41.366336,-120.323482,6100
1201506060504900714430001,1920,120150606050490071443000,41.475391,-120.972617,5100
1201506060504900736390001,1921,120150606050490073639000,41.534215,-121.11834,4700
1201506060504900770380001,1922,120150606050490077038000,41.537158,-120.321899,5900
1201506060504900859160001,1923,120150606050490085916000,41.226979,-120.789751,6300
1201506060504900859160002,1924,120150606050490085916000,41.226979,-120.789751,6300
1201506060504900975600001,1925,120150606050490097560000,41.320847,-120.996629,5700
1201506060504900996780001,1926,120150606050490099678000,41.351458,-121.085257,4700
1201506060505100663380001,1927,120150606050510066338000,37.783372,-118.978552,8100
1201506060505100806480001,1928,120150606050510080648000,38.339981,-119.054948,8300
1201506060505100901790001,1929,120150606050510090179000,37.710187,-119.017811,8100
1201506060505300536540001,1930,120150606050530053654000,36.739594,-121.505436,1100
1201506060505300597880001,1931,120150606050530059788000,36.537601,-121.615725,2700
1201506060505300927290001,1932,120150606050530092729000,36.379125,-121.608909,1900
1201506060505500711600002,1933,120150606050550071160000,38.436507,-122.422368,300
1201506060505700619310001,1934,120150606050570061931000,39.43534,-120.0878,5700
1201506060505700874960001,1935,120150606050570087496000,39.407646,-120.723236,5700
1201506060505700952450001,1936,120150606050570095245000,39.405867,-120.842659,4700
1201506060506100583180001,1937,120150606050610058318000,39.057324,-120.677653,2300
1201506060506100633990001,1938,120150606050610063399000,39.059849,-120.982344,2100
1201506060506100669140001,1939,120150606050610066914000,39.097919,-120.546835,5900
1201506060506100760540001,1940,120150606050610076054000,39.06826,-120.369648,7300
1201506060506100771660001,1941,120150606050610077166000,39.177766,-120.198823,6500
1201506060506100778740001,1942,120150606050610077874000,39.243933,-120.378042,6500
1201506060506100885630001,1943,120150606050610088563000,39.253262,-120.082627,7300
1201506060506100988330001,1944,120150606050610098833000,39.262582,-120.555659,5700
1201506060506300526510001,1945,120150606050630052651000,39.864062,-120.825366,5100
1201506060506300530930001,1946,120150606050630053093000,40.147678,-121.137141,4900
1201506060506300554050001,1947,120150606050630055405000,39.886544,-120.457098,6700
1201506060506300641200001,1948,120150606050630064120000,40.216567,-120.499846,6100
1201506060506300645130001,1949,120150606050630064513000,39.746588,-120.450176,5700
1201506060506300678260001,1950,120150606050630067826000,39.945065,-120.319706,6100
1201506060506300682870001,1951,120150606050630068287000,39.868378,-121.258285,5100
1201506060506300700550001,1952,120150606050630070055000,40.082235,-120.641114,5100
1201506060506300718810001,1953,120150606050630071881000,40.197247,-121.274459,4700
1201506060506300739770001,1954,120150606050630073977000,40.327248,-121.14989,5100
1201506060506300779630001,1955,120150606050630077963000,40.048277,-120.482894,5700
1201506060506300836620001,1956,120150606050630083662000,40.038563,-120.763456,3900
1201506060506300836620002,1957,120150606050630083662000,40.038563,-120.763456,3900
1201506060506300856630001,1958,120150606050630085663000,39.767043,-120.591699,4500
1201506060506300867000001,1959,120150606050630086700000,40.00008,-121.088705,4100
1201506060506300950080001,1960,120150606050630095008000,39.927255,-120.117787,7100
1201506060506300954620001,1961,120150606050630095462000,40.09516,-120.304626,6100
1201506060506300992180001,1962,120150606050630099218000,40.358126,-121.281668,5100
1201506060506900863300001,1963,120150606050690086330000,36.862962,-121.587785,500
1201506060507100823120001,1964,120150606050710082312000,34.203161,-116.778597,8700
1201506060507100986600001,1965,120150606050710098660000,34.237921,-117.251584,4900
1201506060507100986600002,1966,120150606050710098660000,34.237921,-117.251584,4900
1201506060507900711250001,1967,120150606050790071125000,35.509452,-120.781981,1700
1201506060508500580440001,1968,120150606050850058044000,37.039513,-121.682522,700
1201506060508700820610001,1969,120150606050870082061000,36.991168,-121.984528,100
1201506060508700827000001,1970,120150606050870082700000,37.190293,-122.126664,1300
1201506060508700928620001,1971,120150606050870092862000,37.072348,-121.841028,1900
1201506060508900526140001,1972,120150606050890052614000,40.95367,-122.031921,2500
1201506060508900531790002,1973,120150606050890053179000,41.094771,-122.024003,3500
1201506060508900550500001,1974,120150606050890055050000,40.770774,-121.994355,1500
1201506060508900576540001,1975,120150606050890057654000,41.066511,-122.147753,2900
1201506060508900581460001,1976,120150606050890058146000,41.152799,-121.69692,5100
1201506060508900659770001,1977,120150606050890065977000,41.074867,-121.859623,3300
1201506060508900664650001,1978,120150606050890066465000,40.866892,-122.451552,1900
1201506060508900664650002,1979,120150606050890066465000,40.866892,-122.451552,1900
1201506060508900683860001,1980,120150606050890068386000,40.896577,-122.157359,2300
1201506060508900835770001,1981,120150606050890083577000,40.613812,-121.827691,3100
1201506060508900835770003,1982,120150606050890083577000,40.613812,-121.827691,3100
1201506060508900926180001,1983,120150606050890092618000,40.945186,-122.318292,2300
1201506060508900938280001,1984,120150606050890093828000,40.820474,-121.684525,4300
1201506060508900938280003,1985,120150606050890093828000,40.820474,-121.684525,4300
1201506060508900996920001,1986,120150606050890099692000,40.318614,-123.009911,3700
1201506060509100562630001,1987,120150606050910056263000,39.661613,-120.245718,5100
1201506060509100562630002,1988,120150606050910056263000,39.661613,-120.245718,5100
1201506060509100574710001,1989,120150606050910057471000,39.450327,-120.242425,6700
1201506060509100586670001,1990,120150606050910058667000,39.509985,-121.032391,3100
1201506060509100624300002,1991,120150606050910062430000,39.623341,-120.275719,5700
1201506060509100640610001,1992,120150606050910064061000,39.538925,-120.733566,6100
1201506060509100699820001,1993,120150606050910069982000,39.578998,-120.87969,4300
1201506060509100789310001,1994,120150606050910078931000,39.596006,-120.597671,6500
1201506060509100908050001,1995,120150606050910090805000,39.572329,-120.408965,5300
1201506060509300511370001,1996,120150606050930051137000,41.825187,-122.937363,3100
1201506060509300564280001,1997,120150606050930056428000,41.937597,-122.154052,4300
1201506060509300571150001,1998,120150606050930057115000,41.234376,-122.228255,3900
1201506060509300574250001,1999,120150606050930057425000,41.435788,-122.07318,6300
1201506060509300576840001,2000,120150606050930057684000,41.482937,-121.763441,5100
1201506060509300634110001,2001,120150606050930063411000,41.580373,-121.63415,6900
1201506060509300634110002,2002,120150606050930063411000,41.580373,-121.63415,6900
1201506060509300681800001,2003,120150606050930068180000,41.696467,-122.278277,5100
1201506060509300701880001,2004,120150606050930070188000,41.584984,-121.961421,4900
1201506060509300752340001,2005,120150606050930075234000,41.629768,-121.76395,5300
1201506060509300760980001,2006,120150606050930076098000,41.697821,-122.760029,5700
1201506060509300762650001,2007,120150606050930076265000,41.86804,-122.30769,4700
1201506060509300835480001,2008,120150606050930083548000,41.339519,-122.878184,4300
1201506060509300864150001,2009,120150606050930086415000,41.402788,-122.410325,3500
1201506060509300895520001,2010,120150606050930089552000,41.305162,-122.067721,3700
1201506060509300895520002,2011,120150606050930089552000,41.305162,-122.067721,3700
1201506060509300923170001,2012,120150606050930092317000,41.307766,-121.715247,5300
1201506060509300930320001,2013,120150606050930093032000,41.280314,-122.180905,5900
1201506060509300938610001,2014,120150606050930093861000,41.99116,-122.983513,4500
1201506060509300949090002,2015,120150606050930094909000,41.407406,-121.905081,4700
1201506060509300950920001,2016,120150606050930095092000,41.245506,-122.350408,4700
1201506060509300961920002,2017,120150606050930096192000,41.233969,-122.141295,3100
1201506060509300993660001,2018,120150606050930099366000,41.237207,-121.888033,3900
1201506060509700858630001,2019,120150606050970085863000,38.574829,-122.928004,1100
1201506060509700869040001,2020,120150606050970086904000,38.435419,-122.902467,100
1201506060509700871410001,2021,120150606050970087141000,38.705932,-123.276802,900
1201506060509700872600001,2022,120150606050970087260000,38.560472,-123.229152,1100
1201506060510300513530001,2023,120150606051030051353000,39.915966,-122.825688,4900
1201506060510300618180002,2024,120150606051030061818000,40.1775,-121.561279,4100
1201506060510300796140001,2025,120150606051030079614000,40.278836,-121.772319,3100
1201506060510300991230001,2026,120150606051030099123000,39.871599,-122.957537,5700
1201506060510500505010001,2027,120150606051050050501000,40.508194,-123.204583,3100
1201506060510500579330001,2028,120150606051050057933000,40.662036,-123.546495,3500
1201506060510500579330002,2029,120150606051050057933000,40.662036,-123.546495,3500
1201506060510500586390001,2030,120150606051050058639000,40.463001,-123.340055,4100
1201506060510500764370001,2031,120150606051050076437000,40.898655,-122.624755,3100
1201506060510500764370002,2032,120150606051050076437000,40.898655,-122.624755,3100
1201506060510500780400001,2033,120150606051050078040000,39.980663,-123.290075,3300
1201506060510500842380001,2034,120150606051050084238000,40.173266,-123.144343,4900
1201506060510500932600001,2035,120150606051050093260000,40.311843,-123.324995,4500
1201506060510500944250001,2036,120150606051050094425000,40.363412,-123.197337,4700
1201506060510500966390001,2037,120150606051050096639000,40.941598,-122.671746,3100
1201506060510500967150001,2038,120150606051050096715000,40.695653,-122.786348,2900
1201506060510500969030001,2039,120150606051050096903000,40.501084,-123.069526,3100
1201506060510700759660001,2040,120150606051070075966000,36.09806,-118.637872,6500
1201506060510900507030001,2041,120150606051090050703000,37.971128,-119.958176,5100
1201506060510900596090001,2042,120150606051090059609000,38.128511,-119.953029,6700
1201506060510900596780001,2043,120150606051090059678000,38.155348,-120.125646,4900
1201506060510900650490001,2044,120150606051090065049000,38.109698,-120.268342,3300
1201506060510900672720001,2045,120150606051090067272000,38.30211,-120.002391,4700
1201506060510900750040001,2046,120150606051090075004000,38.206798,-120.095453,4500
1201506060510900831860001,2047,120150606051090083186000,37.967019,-120.254018,2700
1201506060510900865410001,2048,120150606051090086541000,38.006358,-120.127105,3700
1201506060510900865410002,2049,120150606051090086541000,38.006358,-120.127105,3700
1201506060510900915170001,2050,120150606051090091517000,38.302374,-120.129819,6300
1201506060510900915170002,2051,120150606051090091517000,38.302374,-120.129819,6300
1201506060511500607070001,2052,120150606051150060707000,39.389028,-121.178936,3100
1201606020601500557940001,2053,120160602060150055794000,41.986863,-123.557988,4300
1201606020601500612050001,2054,120160602060150061205000,41.932542,-123.560407,5500
1201606060501500720410001,2055,120160606050150072041000,41.468737,-123.691516,3700
1201606060502300535160001,2056,120160606050230053516000,41.25179,-123.495589,2700
1201606060502300583910001,2057,120160606050230058391000,41.296914,-123.670791,2500
1201606060502300660040001,2058,120160606050230066004000,40.997215,-123.603477,1700
1201606060502300855090001,2059,120160606050230085509000,40.807268,-123.593,2100
1201606060508900897790001,2060,120160606050890089779000,41.044868,-122.486199,5500
1201606060509300596730001,2061,120160606050930059673000,41.780575,-123.271488,2500
1201606060509300610230001,2062,120160606050930061023000,41.295155,-123.207625,3500
1201606060509300709810002,2063,120160606050930070981000,41.150268,-123.145898,2700
1201606060509300775080001,2064,120160606050930077508000,41.600828,-123.54999,2900
1201606060509300778880001,2065,120160606050930077888000,41.641971,-123.403388,2300
1201606060509300866760001,2066,120160606050930086676000,41.440171,-123.52121,2900
1201606060509300884500001,2067,120160606050930088450000,41.199861,-123.007659,6500
1201606060509300909330001,2068,120160606050930090933000,41.849358,-123.102233,3500
1201606060509300913110001,2069,120160606050930091311000,41.969959,-123.448968,3700
1201606060509300952300001,2070,120160606050930095230000,41.794844,-123.409591,1900
1201606060510500709310001,2071,120160606051050070931000,40.214435,-123.154749,4500
1201606060510500815250001,2072,120160606051050081525000,40.687543,-123.246351,4500
1201606060510500872580001,2073,120160606051050087258000,40.657063,-123.072432,2900
1201606060600500649350002,2074,120160606060050064935000,38.499444,-120.750194,1900
1201606060600500729360001,2075,120160606060050072936000,38.487874,-120.454976,3900
1201606060600700586710001,2076,120160606060070058671000,39.820412,-121.386663,4100
1201606060600700589320001,2077,120160606060070058932000,39.885543,-121.54179,3100
1201606060600700664130001,2078,120160606060070066413000,40.102772,-121.400142,6300
1201606060600700909360001,2079,120160606060070090936000,40.041526,-121.527113,5100
1201606060600700958070001,2080,120160606060070095807000,39.797156,-121.349983,4100
1201606060600900592460001,2081,120160606060090059246000,38.351073,-120.436366,3100
1201606060600900593210001,2082,120160606060090059321000,38.41588,-120.26495,5100
1201606060600900737470001,2083,120160606060090073747000,38.446733,-120.111754,7100
1201606060601500617170001,2084,120160606060150061717000,41.467154,-123.981357,700
1201606060601500621720001,2085,120160606060150062172000,41.928441,-124.075269,900
1201606060601500678460001,2086,120160606060150067846000,41.640674,-124.025913,700
1201606060601500692740001,2087,120160606060150069274000,41.551105,-123.925347,2700
1201606060601500775850001,2088,120160606060150077585000,41.521111,-123.853105,2300
1201606060601700502880001,2089,120160606060170050288000,38.847332,-120.48685,4900
1201606060601700524910001,2090,120160606060170052491000,38.872845,-120.631923,4300
1201606060601700544630001,2091,120160606060170054463000,38.688816,-120.933102,1500
1201606060601700665920001,2092,120160606060170066592000,38.667407,-120.426549,4900
1201606060601700697730001,2093,120160606060170069773000,38.537971,-120.605706,2900
1201606060601700734950001,2094,120160606060170073495000,38.954098,-120.79187400000001,2500
1201606060601700780290001,2095,120160606060170078029000,38.56169,-120.307082,6100
1201606060601700869800001,2096,120160606060170086980000,38.706115,-120.30193,5900
1201606060601700931760002,2097,120160606060170093176000,38.890417,-120.324314,5700
1201606060601900545700002,2098,120160606060190054570000,37.328984,-119.295559,4100
1201606060601900680560001,2099,120160606060190068056000,36.941822,-119.089401,6100
1201606060601900680560002,2100,120160606060190068056000,36.941822,-119.089401,6100
1201606060601900690380001,2101,120160606060190069038000,37.13856,-119.102383,8100
1201606060601900874210001,2102,120160606060190087421000,37.132385,-119.411246,3300
1201606060602100574870001,2103,120160606060210057487000,39.623351,-122.731979,4700
1201606060602100872940001,2104,120160606060210087294000,39.47007,-122.698145,3300
1201606060602300551460001,2105,120160606060230055146000,41.055617,-123.589219,500
1201606060602300558530001,2106,120160606060230055853000,41.300818,-123.960382,1900
1201606060602300589910001,2107,120160606060230058991000,41.045149,-123.737773,3300
1201606060602300592160001,2108,120160606060230059216000,41.178859,-124.096911,300
1201606060602300592880001,2109,120160606060230059288000,41.179877,-123.609063,3500
1201606060602300595810001,2110,120160606060230059581000,40.686587,-123.551785,2700
1201606060602300598820001,2111,120160606060230059882000,40.898036,-123.719526,2700
1201606060602300621160001,2112,120160606060230062116000,40.220775,-123.925603,1300
1201606060602300633050001,2113,120160606060230063305000,41.446132,-123.860682,1500
1201606060602300636050001,2114,120160606060230063605000,40.18683,-123.759261,900
1201606060602300654350001,2115,120160606060230065435000,40.714431,-123.707302,3900
1201606060602300700840001,2116,120160606060230070084000,41.021914,-124.057418,300
1201606060602300809560001,2117,120160606060230080956000,41.333395,-123.661461,3500
1201606060602300809560002,2118,120160606060230080956000,41.333395,-123.661461,3500
1201606060602300828640001,2119,120160606060230082864000,40.647715,-124.152878,500
